Case ID,Status_change_to_Being_Approved,Check_order_numbers,Compare_of_sums,Check_cost_center,Get_lowest_approval_level,Approving_on_specific_level,Manual_identification_CC,Manual_enter_the_order_number,Check_whether_the_total_approval,Shift_to_higher_level,Status_change_to_Accounted,Process_end,Status_change_to_Approved,Invoice_accounting_confirmation,Invoice_accounting,x11,x21,x31,x41,x51,x61
977650,1.0,1.0,0.0,0.0,1.0,1.0,-1.0,-1.0,83910.0,-1.0,0.0,1.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
977660,2.0,1.0,0.0,2.0,0.0,2.0,-1.0,-1.0,83603.0,-1.0,0.0,1.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
977668,2.0,1.0,0.0,1.0,0.0,3.0,-1.0,-1.0,90659.0,-1.0,0.0,1.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
977669,2.0,0.0,1.0,0.0,0.0,3.0,-1.0,-1.0,92241.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
977670,1.0,0.0,1.0,0.0,0.0,2.0,-1.0,-1.0,92240.0,-1.0,1.0,0.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
977671,1.0,1.0,9665.0,1.0,0.0,1.0,-1.0,1.0,85918.0,-1.0,0.0,1.0,-1.0,-1.0,-1.0,0,1,1,1,0,0
977672,2.0,1.0,0.0,1.0,0.0,4.0,-1.0,-1.0,92023.0,-1.0,0.0,1.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
977673,1.0,1.0,0.0,1.0,0.0,3.0,-1.0,-1.0,92173.0,-1.0,0.0,0.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
977674,3.0,1.0,0.0,1.0,0.0,2.0,-1.0,-1.0,92182.0,-1.0,1.0,0.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
977675,2.0,0.0,0.0,1.0,0.0,2.0,-1.0,-1.0,92143.0,-1.0,0.0,1.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
977677,2.0,0.0,1.0,0.0,1.0,1.0,-1.0,-1.0,68059.0,-1.0,0.0,1.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
977678,2.0,1.0,0.0,1.0,0.0,1.0,-1.0,-1.0,91863.0,-1.0,0.0,1.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
977679,1.0,1.0,0.0,1.0,1.0,1.0,-1.0,-1.0,91861.0,-1.0,0.0,1.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
977680,1.0,1.0,0.0,0.0,1.0,1.0,-1.0,-1.0,91829.0,-1.0,0.0,1.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
977681,1.0,0.0,1.0,0.0,1.0,2.0,-1.0,-1.0,91871.0,-1.0,0.0,1.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
977682,1.0,0.0,8732.0,1.0,0.0,2.0,-1.0,2.0,85863.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,0,1,1,1,0,0
977683,1.0,1.0,0.0,1.0,0.0,4.0,-1.0,-1.0,91814.0,-1.0,1.0,0.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
977684,1.0,0.0,1.0,0.0,1.0,3.0,-1.0,-1.0,91805.0,-1.0,0.0,1.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
977685,1.0,0.0,0.0,1.0,0.0,5.0,-1.0,-1.0,91805.0,-1.0,0.0,1.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
977686,2.0,2.0,8657.0,1.0,0.0,2.0,-1.0,1.0,86068.0,-1.0,1.0,0.0,-1.0,-1.0,-1.0,0,1,1,1,0,0
977687,2.0,1.0,8638.0,1.0,0.0,2.0,-1.0,1.0,86053.0,-1.0,0.0,1.0,-1.0,-1.0,-1.0,0,1,1,1,0,0
977688,1.0,2.0,1.0,0.0,0.0,3.0,-1.0,-1.0,91776.0,-1.0,0.0,0.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
977689,2.0,2.0,0.0,1.0,0.0,2.0,-1.0,-1.0,91776.0,-1.0,0.0,1.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
977690,1.0,0.0,1.0,1.0,1.0,2.0,-1.0,-1.0,91776.0,-1.0,1.0,0.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
977691,1.0,1.0,0.0,0.0,1.0,2.0,-1.0,-1.0,91776.0,-1.0,1.0,0.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
977692,1.0,1.0,1.0,1.0,0.0,2.0,-1.0,-1.0,91769.0,-1.0,1.0,0.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
977693,2.0,1.0,0.0,1.0,0.0,1.0,-1.0,-1.0,91989.0,-1.0,0.0,1.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
977694,2.0,1.0,0.0,1.0,0.0,2.0,-1.0,-1.0,92026.0,-1.0,0.0,1.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
977695,1.0,2.0,1.0,1.0,0.0,2.0,-1.0,-1.0,92022.0,-1.0,1.0,0.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
977696,1.0,0.0,1.0,0.0,0.0,3.0,-1.0,-1.0,92023.0,-1.0,0.0,1.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
977697,1.0,0.0,8242.0,2.0,0.0,2.0,-1.0,1.0,85988.0,-1.0,1.0,0.0,-1.0,-1.0,-1.0,0,1,1,1,0,0
977698,2.0,0.0,8202.0,1.0,0.0,2.0,-1.0,2.0,85962.0,-1.0,1.0,0.0,-1.0,-1.0,-1.0,0,1,1,1,0,0
977699,1.0,1.0,0.0,2.0,0.0,2.0,-1.0,-1.0,91861.0,-1.0,0.0,1.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
977700,1.0,2.0,1.0,1.0,0.0,2.0,-1.0,-1.0,91932.0,-1.0,0.0,1.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
977701,2.0,1.0,0.0,1.0,1.0,4.0,-1.0,-1.0,91931.0,-1.0,1.0,0.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
977702,2.0,0.0,0.0,1.0,1.0,1.0,-1.0,-1.0,91948.0,-1.0,1.0,0.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
977703,1.0,1.0,0.0,1.0,0.0,3.0,-1.0,-1.0,91946.0,-1.0,0.0,1.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
977704,2.0,0.0,1.0,0.0,1.0,2.0,-1.0,-1.0,91982.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
977705,2.0,1.0,0.0,1.0,0.0,2.0,-1.0,-1.0,91987.0,-1.0,0.0,2.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
977706,0.0,1.0,8206.0,0.0,1.0,1.0,-1.0,2.0,85997.0,-1.0,0.0,2.0,-1.0,-1.0,-1.0,0,1,1,1,0,0
977707,1.0,1.0,0.0,0.0,1.0,1.0,-1.0,-1.0,92675.0,-1.0,0.0,1.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
977708,1.0,2.0,0.0,0.0,1.0,1.0,-1.0,-1.0,92698.0,-1.0,0.0,1.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
977709,1.0,1.0,1.0,0.0,0.0,2.0,-1.0,-1.0,92706.0,-1.0,1.0,0.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
977710,1.0,0.0,0.0,1.0,0.0,2.0,-1.0,-1.0,93245.0,-1.0,0.0,1.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
977711,1.0,1.0,8063.0,1.0,0.0,1.0,-1.0,1.0,85906.0,-1.0,1.0,0.0,-1.0,-1.0,-1.0,0,1,1,1,0,0
977712,1.0,0.0,8036.0,0.0,1.0,1.0,-1.0,1.0,85942.0,-1.0,0.0,1.0,-1.0,-1.0,-1.0,0,1,1,1,0,0
977713,1.0,0.0,8020.0,0.0,1.0,1.0,-1.0,1.0,87533.0,-1.0,1.0,0.0,-1.0,-1.0,-1.0,0,1,1,1,0,0
977714,0.0,1.0,7982.0,1.0,0.0,2.0,-1.0,2.0,87507.0,-1.0,0.0,1.0,-1.0,-1.0,-1.0,0,1,1,1,0,0
977715,1.0,1.0,0.0,1.0,0.0,2.0,-1.0,-1.0,93265.0,-1.0,1.0,0.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
977716,1.0,1.0,7527.0,1.0,0.0,3.0,-1.0,1.0,80733.0,-1.0,70.0,1.0,2.0,0.0,957068.0,0,1,1,1,0,1
977717,1.0,1.0,7681.0,1.0,0.0,1.0,-1.0,3.0,63513.0,-1.0,34.0,1.0,1.0,1.0,974676.0,0,1,1,1,0,1
977718,1.0,0.0,7429.0,1.0,0.0,1.0,-1.0,2.0,154520.5,1.0,3920.0,0.0,1.0,1.0,13567.0,0,1,1,0,1,1
977719,1.0,1.0,7363.0,1.0,0.0,1.5,-1.0,2.0,154529.5,0.0,6539.0,1.0,2.0,0.0,17960.0,0,1,1,0,1,1
977720,1.0,0.0,7281.0,1.0,0.0,2.0,-1.0,2.0,242834.0,1.0,19.0,1.0,1.0,1.0,86195.0,0,1,1,0,1,1
977721,1.0,1.0,7159.0,0.0,1.0,1.0,-1.0,2.0,52102.0,-1.0,104.0,1.0,1.0,1.0,988256.0,0,1,1,1,0,1
977723,2.0,0.0,6961.0,4.0,0.0,2.0,-1.0,1.0,165607.0,0.0,25.0,1.0,2.0,2.0,790748.0,0,1,1,0,1,1
977724,2.0,0.0,6249.0,0.0,3546.0,2.3333333333333335,52056.0,2.0,3859.0,0.0,35.0,1.0,3.0,0.0,977647.0,0,1,1,0,1,1
977727,2.0,0.0,5411.0,1.0,0.0,2.5,-1.0,1.0,211082.0,0.0,11.0,1.0,5.0,0.0,693437.0,0,1,1,0,1,1
977728,1.0,0.0,4945.0,1.0,0.0,2.5,-1.0,1.0,164239.0,1.0,111.0,1.0,2.0,0.0,717162.0,0,1,1,0,1,1
977729,0.0,1.0,5014.0,1.0,0.0,2.0,-1.0,1.0,51306.0,-1.0,43.0,1.0,2.0,1.0,633777.0,0,1,1,1,0,1
977730,1.0,0.0,4933.0,1.0,0.0,1.0,-1.0,1.0,51234.0,-1.0,20.0,0.0,2.0,0.0,634031.0,0,1,1,1,0,1
977731,2.0,0.0,3856.0,1.0,0.0,2.0,-1.0,1.0,513542.0,0.0,0.0,1.0,-1.0,-1.0,-1.0,0,1,1,0,1,0
977732,7.0,1.0,0.0,2.0,39563.0,3.0,1.0,-1.0,121086.5,0.0,16.0,1.0,1.0,1.0,350384.0,1,1,0,0,1,1
977733,1.0,1.0,0.0,1.0,39439.0,1.5,1.0,-1.0,112904.0,0.0,19.0,1.0,2.0,0.0,736958.0,1,1,0,0,1,1
977734,2.0,1.0,11179.0,1.0,0.0,5.5,-1.0,1.0,138905.0,0.0,0.0,1.0,-1.0,-1.0,-1.0,0,1,1,0,1,0
977735,1.0,0.0,11157.0,1.0,0.0,4.0,-1.0,1.0,139047.0,0.0,0.0,1.0,-1.0,-1.0,-1.0,0,1,1,0,1,0
977736,1.0,1.0,11102.0,1.0,1.0,3.5,-1.0,1.0,139074.0,0.0,0.0,1.0,-1.0,-1.0,-1.0,0,1,1,0,1,0
977737,1.0,1.0,11051.0,1.0,0.0,5.0,-1.0,2.0,139125.5,2.0,0.0,1.0,-1.0,-1.0,-1.0,0,1,1,0,1,0
977738,1.0,0.0,11033.0,0.0,1.0,2.0,-1.0,1.0,139301.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,0,1,1,0,1,0
977739,1.0,1.0,10976.0,0.0,1.0,2.5,-1.0,1.0,139358.0,0.0,0.0,1.0,-1.0,-1.0,-1.0,0,1,1,0,1,0
977740,1.0,1.0,10920.0,1.0,0.0,2.0,-1.0,1.0,139408.5,0.0,0.0,1.0,-1.0,-1.0,-1.0,0,1,1,0,1,0
977741,1.0,1.0,10835.0,1.0,0.0,6.0,-1.0,0.0,139832.5,1.0,0.0,1.0,-1.0,-1.0,-1.0,0,1,1,0,1,0
977742,1.0,1.0,9815.0,1.0,0.0,3.3333333333333335,-1.0,1.0,86204.0,0.5,21.0,1.0,2.0,1.0,95377.0,0,1,1,0,1,1
977743,2.0,0.0,9215.0,1.0,0.0,1.3333333333333333,-1.0,1.0,86207.0,0.0,38.0,1.0,1.0,0.0,97728.0,0,1,1,0,1,1
977744,3.0,1.0,0.0,1.0,0.0,3.0,-1.0,-1.0,21704.0,-1.0,0.0,1.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
977745,1.0,0.0,8706.0,1.0,1.0,3.0,-1.0,1.0,271304.0,-1.0,0.0,1.0,-1.0,-1.0,-1.0,0,1,1,1,0,0
977746,1.0,1.0,8680.0,0.0,1.0,1.0,-1.0,1.0,271974.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,0,1,1,1,0,0
977747,1.0,0.0,8656.0,0.0,1.0,2.0,-1.0,2.0,272127.0,-1.0,0.0,1.0,-1.0,-1.0,-1.0,0,1,1,1,0,0
977748,1.0,1.0,8629.0,0.0,1.0,1.0,-1.0,2.0,272166.0,-1.0,0.0,1.0,-1.0,-1.0,-1.0,0,1,1,1,0,0
977749,2.0,0.0,8602.0,1.0,0.0,2.0,-1.0,2.0,274269.0,-1.0,1.0,0.0,-1.0,-1.0,-1.0,0,1,1,1,0,0
977750,1.0,0.0,8577.0,0.0,1.0,2.0,-1.0,2.0,274303.0,-1.0,0.0,1.0,-1.0,-1.0,-1.0,0,1,1,1,0,0
977751,1.0,1.0,8551.0,1.0,0.0,3.0,-1.0,1.0,274335.0,-1.0,0.0,0.0,-1.0,-1.0,-1.0,0,1,1,1,0,0
977752,3.0,1.0,8521.0,3.0,0.0,2.0,-1.0,2.0,274687.0,-1.0,1.0,0.0,-1.0,-1.0,-1.0,0,1,1,1,0,0
977753,2.0,0.0,8495.0,1.0,0.0,4.0,-1.0,3.0,275044.0,-1.0,0.0,1.0,-1.0,-1.0,-1.0,0,1,1,1,0,0
977754,1.0,0.0,8474.0,1.0,1.0,2.0,-1.0,2.0,272176.0,-1.0,1.0,0.0,-1.0,-1.0,-1.0,0,1,1,1,0,0
977755,1.0,0.0,8451.0,1.0,0.0,2.0,-1.0,1.0,272207.0,-1.0,0.0,1.0,-1.0,-1.0,-1.0,0,1,1,1,0,0
977756,2.0,1.0,8353.0,1.0,1.0,2.0,-1.0,3.0,271542.0,-1.0,0.0,1.0,-1.0,-1.0,-1.0,0,1,1,1,0,0
977758,2.0,2.0,0.0,1.0,0.0,1.0,-1.0,-1.0,35638.0,-1.0,0.0,1.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
977759,1.0,1.0,7280.0,1.0,0.0,5.0,-1.0,1.0,256553.0,-1.0,0.0,1.0,-1.0,-1.0,-1.0,0,1,1,1,0,0
977760,1.0,1.0,7230.0,1.0,0.0,3.0,-1.0,1.0,255940.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,0,1,1,1,0,0
977761,2.0,0.0,7200.0,1.0,0.0,2.0,-1.0,2.0,256216.0,-1.0,0.0,1.0,-1.0,-1.0,-1.0,0,1,1,1,0,0
977762,1.0,0.0,7240.0,1.0,0.0,3.0,-1.0,1.0,257852.0,-1.0,0.0,1.0,-1.0,-1.0,-1.0,0,1,1,1,0,0
977763,1.0,0.0,7154.0,1.0,0.0,2.0,-1.0,1.0,257914.0,-1.0,0.0,1.0,-1.0,-1.0,-1.0,0,1,1,1,0,0
977764,1.0,0.0,7063.0,1.0,0.0,3.0,-1.0,2.0,256590.0,-1.0,0.0,1.0,-1.0,-1.0,-1.0,0,1,1,1,0,0
977765,1.0,1.0,7010.0,0.0,1.0,1.0,-1.0,1.0,257154.0,-1.0,1.0,0.0,-1.0,-1.0,-1.0,0,1,1,1,0,0
977766,2.0,0.0,6684.0,1.0,0.0,3.0,-1.0,1.0,257212.0,-1.0,1.0,0.0,-1.0,-1.0,-1.0,0,1,1,1,0,0
977767,1.0,0.0,6622.0,1.0,0.0,4.0,-1.0,1.0,257689.0,-1.0,0.0,2.0,-1.0,-1.0,-1.0,0,1,1,1,0,0
977768,1.0,1.0,6598.0,1.0,0.0,2.0,-1.0,1.0,257796.0,-1.0,1.0,0.0,-1.0,-1.0,-1.0,0,1,1,1,0,0
977769,1.0,0.0,6565.0,1.0,0.0,2.0,-1.0,1.0,257951.0,-1.0,0.0,1.0,-1.0,-1.0,-1.0,0,1,1,1,0,0
977770,0.0,1.0,6418.0,1.0,0.0,3.0,-1.0,1.0,257825.0,-1.0,0.0,1.0,-1.0,-1.0,-1.0,0,1,1,1,0,0
977773,2.0,1.0,5364.0,1.0,0.0,1.0,-1.0,1.0,257981.0,-1.0,0.0,1.0,-1.0,-1.0,-1.0,0,1,1,1,0,0
977775,2.0,0.0,2984.0,1.0,0.0,2.3333333333333335,-1.0,2.0,800.3333333333334,0.5,29.0,1.0,4.0,1.0,262992.0,0,1,1,0,1,1
977776,1.0,1.0,5156.0,0.0,1.0,2.0,-1.0,1.0,258078.0,-1.0,0.0,0.0,-1.0,-1.0,-1.0,0,1,1,1,0,0
977778,1.0,0.0,29863.0,1.0,0.0,2.0,-1.0,3.0,235193.0,-1.0,0.0,0.0,-1.0,-1.0,-1.0,0,1,1,1,0,0
977779,1.0,0.0,29780.0,1.0,0.0,2.0,-1.0,2.0,235237.0,-1.0,0.0,2.0,-1.0,-1.0,-1.0,0,1,1,1,0,0
977780,1.0,1.0,29699.0,1.0,0.0,2.0,-1.0,1.0,235264.0,-1.0,0.0,1.0,-1.0,-1.0,-1.0,0,1,1,1,0,0
977781,3.0,0.0,30187.0,0.0,1.0,1.0,-1.0,1.0,234795.0,-1.0,0.0,1.0,-1.0,-1.0,-1.0,0,1,1,1,0,0
977783,1.0,0.0,30011.0,0.0,0.0,2.0,-1.0,1.0,234824.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,0,1,1,1,0,0
977784,2.0,1.0,1742.0,1.0,0.0,2.0,-1.0,1.0,120524.33333333333,0.0,457.0,1.0,2.0,1.0,627155.0,0,1,1,0,1,1
977785,1.0,1.0,1719.0,1.0,0.0,1.0,-1.0,1.0,126038.5,1.0,249.0,1.0,1.0,1.0,736868.0,0,1,1,0,1,1
977786,1.0,1.0,1692.0,1.0,0.0,2.0,-1.0,1.0,120508.66666666667,0.5,40.0,0.0,3.0,2.0,627627.0,0,1,1,0,1,1
977787,1.0,1.0,256249.0,0.0,1.0,1.0,-1.0,2.0,15773.0,-1.0,1.0,0.0,-1.0,-1.0,-1.0,0,1,1,1,0,0
977788,1.0,1.0,255970.0,1.0,1.0,2.0,-1.0,1.0,12990.0,-1.0,0.0,1.0,-1.0,-1.0,-1.0,0,1,1,1,0,0
977789,1.0,0.0,256046.0,1.0,0.0,2.0,-1.0,2.0,15216.0,-1.0,1.0,0.0,-1.0,-1.0,-1.0,0,1,1,1,0,0
977790,2.0,0.0,255941.0,1.0,0.0,2.0,-1.0,1.0,17346.0,-1.0,0.0,1.0,-1.0,-1.0,-1.0,0,1,1,1,0,0
977791,1.0,1.0,255853.0,1.0,0.0,2.0,-1.0,2.0,17414.0,-1.0,0.0,1.0,-1.0,-1.0,-1.0,0,1,1,1,0,0
977793,2.0,1.0,255184.0,0.0,1.0,1.0,-1.0,2.0,16359.0,-1.0,0.0,2.0,-1.0,-1.0,-1.0,0,1,1,1,0,0
977794,1.0,0.0,255014.0,1.0,0.0,2.0,-1.0,2.0,15528.0,-1.0,0.0,0.0,-1.0,-1.0,-1.0,0,1,1,1,0,0
977795,2.0,1.0,254680.0,1.0,0.0,2.0,-1.0,6.0,11689.0,-1.0,0.0,1.0,-1.0,-1.0,-1.0,0,1,1,1,0,0
977796,1.0,1.0,254433.0,0.0,0.0,3.0,-1.0,1.0,9494.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,0,1,1,1,0,0
977801,3.0,1.0,254129.0,1.0,0.0,5.0,-1.0,1.0,9566.0,-1.0,1.0,0.0,-1.0,-1.0,-1.0,0,1,1,1,0,0
977802,1.0,1.0,254177.0,1.0,1.0,1.0,-1.0,1.0,11904.0,-1.0,0.0,1.0,-1.0,-1.0,-1.0,0,1,1,1,0,0
977803,2.0,0.0,254347.0,1.0,0.0,2.0,-1.0,2.0,15124.0,-1.0,1.0,2.0,-1.0,-1.0,-1.0,0,1,1,1,0,0
977804,1.0,1.0,254198.0,1.0,0.0,2.0,-1.0,1.0,14049.0,-1.0,0.0,1.0,-1.0,-1.0,-1.0,0,1,1,1,0,0
977805,1.0,2.0,254298.0,1.0,0.0,1.0,-1.0,1.0,16389.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,0,1,1,1,0,0
977806,1.0,1.0,26525.0,1.0,0.0,2.0,-1.0,2.0,235308.0,-1.0,0.0,1.0,-1.0,-1.0,-1.0,0,1,1,1,0,0
977807,1.0,1.0,254164.0,1.0,0.0,2.0,-1.0,1.0,15877.0,-1.0,1.0,0.0,-1.0,-1.0,-1.0,0,1,1,1,0,0
977808,1.0,1.0,253904.0,0.0,1.0,1.0,-1.0,1.0,12758.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,0,1,1,1,0,0
977809,1.0,1.0,253625.0,0.0,0.0,2.0,-1.0,2.0,9674.0,-1.0,1.0,0.0,-1.0,-1.0,-1.0,0,1,1,1,0,0
977810,1.0,1.0,253609.0,1.0,0.0,2.0,-1.0,1.0,9724.0,-1.0,1.0,0.0,-1.0,-1.0,-1.0,0,1,1,1,0,0
977811,2.0,0.0,253539.0,1.0,0.0,1.0,-1.0,2.0,9696.0,-1.0,1.0,0.0,-1.0,-1.0,-1.0,0,1,1,1,0,0
977817,1.0,1.0,1.0,0.0,0.0,2.0,-1.0,-1.0,275176.0,-1.0,0.0,1.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
977818,1.0,2.0,0.0,0.0,1.0,1.0,-1.0,-1.0,275174.0,-1.0,0.0,1.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
977820,3.0,0.0,1.0,0.0,1.0,2.0,-1.0,-1.0,275157.0,-1.0,0.0,1.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
977822,1.0,1.0,0.0,1.0,0.0,2.0,-1.0,-1.0,272032.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
977823,1.0,1.0,252937.0,1.0,1.0,1.0,-1.0,2.0,9626.0,-1.0,1.0,0.0,-1.0,-1.0,-1.0,0,1,1,1,0,0
977824,1.0,0.0,252918.0,1.0,0.0,2.0,-1.0,1.0,11196.0,-1.0,1.0,0.0,-1.0,-1.0,-1.0,0,1,1,1,0,0
977826,2.0,1.0,252808.0,0.0,1.0,1.0,-1.0,2.0,11244.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,0,1,1,1,0,0
977827,1.0,0.0,252636.0,1.0,0.0,2.0,-1.0,2.0,11665.0,-1.0,0.0,1.0,-1.0,-1.0,-1.0,0,1,1,1,0,0
977829,1.0,1.0,23987.0,1.0,1.0,3.0,-1.0,1.0,234683.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,0,1,1,1,0,0
977832,5.0,2.0,24107.0,1.0,0.0,2.0,-1.0,3.0,234304.0,-1.0,0.0,1.0,-1.0,-1.0,-1.0,0,1,1,1,0,0
977833,2.0,0.0,23020.0,1.0,3.0,2.0,-1.0,2.0,234723.0,-1.0,0.0,0.0,-1.0,-1.0,-1.0,0,1,1,1,0,0
977834,2.0,4.0,1.0,0.0,0.0,2.0,-1.0,-1.0,274228.0,-1.0,0.0,2.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
977836,1.0,1.0,0.0,1.0,0.0,4.0,-1.0,-1.0,274320.0,-1.0,1.0,0.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
977837,1.0,1.0,1.0,1.0,0.0,4.0,-1.0,-1.0,274233.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
977838,1.0,1.0,0.0,1.0,0.0,2.0,-1.0,-1.0,274212.0,-1.0,1.0,0.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
977839,1.0,1.0,1.0,0.0,0.0,3.0,-1.0,-1.0,274057.0,-1.0,0.0,0.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
977840,1.0,0.0,0.0,4.0,1.0,4.0,-1.0,-1.0,273994.0,-1.0,0.0,1.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
977841,1.0,0.0,1.0,0.0,0.0,2.0,-1.0,-1.0,273971.0,-1.0,1.0,0.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
977843,1.0,1.0,7616.0,4.0,0.0,3.5,-1.0,1.0,209.5,1.0,29.0,0.0,3.0,1.0,252410.0,0,1,1,0,1,1
977844,1.0,1.0,249298.0,1.0,0.0,2.0,-1.0,1.0,9597.0,-1.0,0.0,1.0,-1.0,-1.0,-1.0,0,1,1,1,0,0
977845,1.0,1.0,21886.0,1.0,1.0,2.0,-1.0,1.0,234334.0,-1.0,0.0,1.0,-1.0,-1.0,-1.0,0,1,1,1,0,0
977847,1.0,1.0,249103.0,0.0,1.0,1.0,-1.0,1.0,13650.0,-1.0,0.0,1.0,-1.0,-1.0,-1.0,0,1,1,1,0,0
977848,1.0,3.0,21488.0,1.0,0.0,2.0,-1.0,1.0,234366.0,-1.0,1.0,0.0,-1.0,-1.0,-1.0,0,1,1,1,0,0
977849,1.0,1.0,248885.0,0.0,1.0,1.0,-1.0,1.0,17469.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,0,1,1,1,0,0
977850,2.0,1.0,248653.0,1.0,0.0,1.0,-1.0,1.0,9752.0,-1.0,0.0,1.0,-1.0,-1.0,-1.0,0,1,1,1,0,0
977852,0.0,1.0,248285.0,1.0,0.0,2.0,-1.0,1.0,11419.0,-1.0,0.0,1.0,-1.0,-1.0,-1.0,0,1,1,1,0,0
977853,1.0,0.0,248158.0,0.0,1.0,1.0,-1.0,2.0,11345.0,-1.0,1.0,0.0,-1.0,-1.0,-1.0,0,1,1,1,0,0
977854,1.0,0.0,247996.0,1.0,0.0,2.0,-1.0,2.0,11775.0,-1.0,0.0,1.0,-1.0,-1.0,-1.0,0,1,1,1,0,0
977855,1.0,1.0,247908.0,1.0,0.0,2.0,-1.0,1.0,11866.0,-1.0,0.0,1.0,-1.0,-1.0,-1.0,0,1,1,1,0,0
977856,1.0,1.0,247880.0,1.0,0.0,2.0,-1.0,1.0,13615.0,-1.0,0.0,1.0,-1.0,-1.0,-1.0,0,1,1,1,0,0
977857,1.0,0.0,247973.0,1.0,0.0,2.0,-1.0,2.0,15501.0,-1.0,0.0,1.0,-1.0,-1.0,-1.0,0,1,1,1,0,0
977858,1.0,1.0,247778.0,1.0,0.0,1.0,-1.0,1.0,14988.0,-1.0,1.0,0.0,-1.0,-1.0,-1.0,0,1,1,1,0,0
977859,1.0,2.0,247803.0,1.0,1.0,1.0,-1.0,1.0,15026.0,-1.0,1.0,0.0,-1.0,-1.0,-1.0,0,1,1,1,0,0
977860,1.0,0.0,247664.0,1.0,0.0,2.0,-1.0,2.0,15036.0,-1.0,0.0,1.0,-1.0,-1.0,-1.0,0,1,1,1,0,0
977861,1.0,1.0,247506.0,1.0,0.0,2.0,-1.0,1.0,14246.0,-1.0,0.0,1.0,-1.0,-1.0,-1.0,0,1,1,1,0,0
977862,1.0,1.0,247028.0,4.0,0.0,2.0,-1.0,1.0,93712.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,0,1,1,1,0,0
977863,1.0,1.0,246941.0,1.0,1.0,1.0,-1.0,1.0,14878.0,-1.0,1.0,0.0,-1.0,-1.0,-1.0,0,1,1,1,0,0
